epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
96,30627.6,1.32779,1.04219,0.0013,0.64265,0.62192,0.69011,0.51156,1.11964,0.88658,0.00109,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975
97,30949.8,1.34797,1.04402,0.00129,0.63579,0.6292,0.68965,0.50916,1.12116,0.88336,0.00109,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
98,31270.6,1.34898,1.05644,0.00129,0.65973,0.61656,0.68828,0.50997,1.11601,0.8792,0.00108,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985
99,31590.2,1.34784,1.04777,0.00129,0.65255,0.62933,0.69162,0.51179,1.11553,0.87869,0.00108,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
100,31910,1.34676,1.02162,0.00129,0.64556,0.63238,0.69414,0.51431,1.11613,0.8747,0.00108,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995
101,32229.9,1.3445,1.01982,0.00128,0.67657,0.61999,0.69782,0.51698,1.11203,0.87323,0.00108,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
102,32552.3,1.33993,1.01678,0.00129,0.68355,0.60365,0.7,0.52012,1.1114,0.86743,0.00108,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005
103,32872.2,1.3325,1.01328,0.00126,0.61783,0.67342,0.7046,0.52229,1.11051,0.86588,0.00108,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
104,33192.4,1.33292,1.00205,0.00128,0.62852,0.67007,0.70624,0.52403,1.10909,0.86392,0.00108,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015
105,33513.3,1.35272,1.01101,0.00128,0.65604,0.65255,0.70878,0.52519,1.11017,0.86005,0.00108,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
106,33835.1,1.33182,0.98848,0.00126,0.679,0.64009,0.71111,0.52676,1.10871,0.85606,0.00107,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025
107,34162.2,1.32727,0.98625,0.00127,0.68945,0.63301,0.71212,0.52668,1.10957,0.85555,0.00108,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
108,34486.6,1.32906,0.98354,0.00125,0.69269,0.63616,0.713,0.52739,1.11081,0.85439,0.00108,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035
109,34811.5,1.33922,0.98893,0.00127,0.68759,0.64195,0.71319,0.52734,1.11014,0.85221,0.00108,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
110,35131.6,1.32773,0.97245,0.00126,0.66738,0.65549,0.71459,0.52872,1.10928,0.84961,0.00108,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045
111,35450.9,1.32389,0.96107,0.00126,0.67361,0.65674,0.71565,0.52921,1.1095,0.8509,0.00107,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
112,35770.5,1.33148,0.9602,0.00126,0.6671,0.66172,0.7176,0.53014,1.10812,0.8496,0.00108,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055
113,36088.9,1.32102,0.95327,0.00124,0.7096,0.63348,0.72127,0.53365,1.10674,0.84899,0.00107,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
114,36407,1.31346,0.94336,0.00124,0.7248,0.62814,0.7229,0.53491,1.1087,0.84576,0.00107,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065
115,36724,1.31248,0.95118,0.00124,0.68793,0.65646,0.72394,0.5356,1.10868,0.84528,0.00107,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
116,37043,1.31383,0.94649,0.00126,0.69336,0.65464,0.7259,0.53827,1.10711,0.84129,0.00107,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075
117,37363.9,1.30773,0.93243,0.00123,0.69881,0.66103,0.72652,0.53825,1.10553,0.83833,0.00107,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
118,37688.5,1.31267,0.92141,0.00123,0.69616,0.66138,0.72696,0.53855,1.10329,0.83594,0.00107,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085
119,38014.3,1.30786,0.91939,0.00124,0.68113,0.67366,0.72766,0.53945,1.1046,0.83746,0.00107,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
120,38341.5,1.29968,0.91019,0.00124,0.6739,0.67661,0.7282,0.53927,1.10571,0.83636,0.00107,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095
121,38665.6,1.30576,0.93047,0.00123,0.67582,0.67176,0.72845,0.54037,1.10599,0.83435,0.00107,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
122,38987.3,1.30085,0.91766,0.00123,0.70749,0.64865,0.7285,0.5398,1.10506,0.83527,0.00107,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105
123,39305.2,1.29654,0.90652,0.00122,0.72207,0.64374,0.72752,0.5391,1.10366,0.83276,0.00107,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
124,39625.7,1.29239,0.89506,0.00122,0.72893,0.64296,0.72837,0.53962,1.104,0.83211,0.00107,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115
125,39942.3,1.30452,0.89409,0.00123,0.72101,0.64335,0.72954,0.54158,1.10082,0.83049,0.00107,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
126,40271.5,1.28569,0.88066,0.00121,0.72858,0.64546,0.7301,0.54232,1.09969,0.82974,0.00107,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125
127,40594.7,1.30712,0.89354,0.00123,0.72625,0.64484,0.73037,0.54149,1.10069,0.82904,0.00107,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
128,40911.4,1.2912,0.88417,0.00121,0.71222,0.65369,0.72991,0.54159,1.10106,0.82963,0.00107,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135
129,41226,1.29256,0.88637,0.00121,0.72058,0.64906,0.73067,0.54226,1.10043,0.82943,0.00107,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
